Investor.Name,Portfolio.Name,Scenario,Allocation,ScenarioGeography,Sector,Technology,Asset.Type,Year,Scen.Alloc.WtTechProd,Plan.Alloc.WtTechProd,Trajectory.Alignment,Trajectory.Deviation
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Bonds,2022,284.677514546558,305.182345723657,0.0720282780667078,0.0720282780667078
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Bonds,2022,22.4039669429881,26.0195345759933,0.161380689509399,0.161380689509399
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Bonds,2022,175.988059375769,125.508155434946,-0.286837096334125,-0.286837096334125
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Bonds,2023,148.483571949739,180.911804327042,-0.218396095618439,0.218396095618439
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,GasCap,Bonds,2023,180.901626431795,192.04805406771,-0.0616159614248544,0.0616159614248544
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Bonds,2023,211.603290485552,222.864321122911,0.0532176537118997,0.0532176537118997
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Bonds,2023,280.060888015164,305.196674111162,0.0897511475955792,0.0897511475955792
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Bonds,2023,21.1987777319864,26.0195345759933,0.22740730173009,0.22740730173009
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Bonds,2023,202.789543995966,129.354823992801,-0.362122812429746,-0.362122812429746
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Bonds,2024,143.526254430762,181.521336235467,-0.264725655632808,0.264725655632808
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,GasCap,Bonds,2024,183.224365276854,196.981447724883,-0.0750832588626607,0.0750832588626607
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Bonds,2024,212.903682516149,223.735779824399,0.050877923670621,0.050877923670621
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Bonds,2024,275.44426148377,306.069398594387,0.111184516771721,0.111184516771721
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,OilCap,Bonds,2024,19.9935885209846,26.0195345759933,0.30139392179068,0.30139392179068
Investor 1,Portfolio 1,SDS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Bonds,2024,229.591028616164,130.186144291125,-0.432965020123785,-0.432965020123785
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Electric,Equity,2019,706.930655015292,706.930655015292,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2019,1470.74387501699,1470.74387501699,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,ICE,Equity,2019,63876.8781656962,63876.8781656962,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Coal,Coal,Equity,2019,831157.738686399,831157.738686399,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2019,427129.4446427,427129.4446427,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2019,476404.701063946,476404.701063946,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Electric,Equity,2020,3221.82252248774,1355.86663591703,-0.579161599854329,-0.579161599854329
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2020,4438.50079387657,1712.8214284564,-0.614099105080833,-0.614099105080833
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,ICE,Equity,2020,51984.8800514792,63715.2075614053,-0.225648832858898,0.225648832858898
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Coal,Coal,Equity,2020,778020.723063802,838460.39337035,-0.0776838823373998,0.0776838823373998
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2020,428402.879161275,440684.0368689,-0.028667308986506,0.028667308986506
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2020,464940.011395405,494559.984841843,-0.0637070863347297,0.0637070863347297
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Electric,Equity,2021,3767.86235613886,2176.22822173463,-0.422423640771013,-0.422423640771013
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2021,6160.30654166416,1802.53229252238,-0.70739568228768,-0.70739568228768
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,ICE,Equity,2021,51011.3407299443,63830.7125093029,-0.251304349109834,0.251304349109834
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Coal,Coal,Equity,2021,724883.707441205,845763.047878182,-0.166756873131655,0.166756873131655
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2021,429676.31367985,437661.303385574,-0.0185837325714766,0.0185837325714766
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2021,453475.321726864,501732.133561351,-0.106415519262924,0.106415519262924
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Electric,Equity,2022,4313.90218978997,2786.98301501009,-0.353953128189542,-0.353953128189542
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2022,7882.11228945175,1927.68323691002,-0.755435704780588,-0.755435704780588
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,ICE,Equity,2022,50037.8014084093,63865.5472254724,-0.276345990987908,0.276345990987908
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Coal,Coal,Equity,2022,671746.691818608,853065.702564031,-0.269921702561037,0.269921702561037
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2022,430949.748198425,436260.499684905,-0.0123233660274349,0.0123233660274349
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2022,442010.632058324,491872.621836683,-0.112807218111848,0.112807218111848
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Electric,Equity,2023,4859.94202344109,3228.54471048051,-0.335682463924841,-0.335682463924841
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2023,9603.91803723938,2160.86136339392,-0.775002102786057,-0.775002102786057
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,ICE,Equity,2023,49064.2620868745,63521.3527065554,-0.294656232556453,0.294656232556453
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Coal,Coal,Equity,2023,618609.676196012,860368.356705784,-0.390809729968027,0.390809729968027
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2023,432223.182717,427744.315359862,0.0103623950223649,-0.0103623950223649
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2023,430545.942389783,482180.337599134,-0.119927724606462,0.119927724606462
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Electric,Equity,2024,5405.98185709221,3496.20789648592,-0.353270508686746,-0.353270508686746
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2024,11325.7237850269,2365.48925523,-0.791140124893627,-0.791140124893627
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Automotive,ICE,Equity,2024,48090.7227653396,63816.4057011673,-0.327000345005453,0.327000345005453
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Coal,Coal,Equity,2024,565472.660573415,867671.011366376,-0.534417261634749,0.534417261634749
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2024,433496.617235575,423019.071998479,0.0241698431325974,-0.0241698431325974
Investor 1,Portfolio 1,B2DS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2024,419081.252721242,478135.444277642,-0.140913465283737,0.140913465283737
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2019,116.652538572977,116.652538572977,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2019,269.669876703865,269.669876703865,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2019,232.880093706314,232.880093706314,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2019,116.007584366611,116.007584366611,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2019,28.1348186724831,28.1348186724831,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2019,194.862550026393,194.862550026393,0,0
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2020,105.444002326211,117.349862153029,-0.11291168358713,0.11291168358713
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2020,271.909532321213,284.090221089751,-0.0447968435109829,0.0447968435109829
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2020,234.83312452503301,233.699754733571,-0.00482627735654792,-0.00482627735654792
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2020,115.349150299413,117.195936547772,0.0160104018414042,0.0160104018414042
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2020,26.3247063197491,28.1348318376317,0.0687614705325201,0.0687614705325201
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2020,213.080171622299,233.327437831791,0.0950218223278993,0.0950218223278993
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2021,94.464086642297,117.40498532323,-0.242853125419007,0.242853125419007
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2021,274.280405439662,291.730593278416,-0.0636217079042939,0.0636217079042939
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2021,236.409946797881,239.46505596635,0.0129229298929651,0.0129229298929651
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2021,114.834786114203,117.201044712554,0.0206057648420061,0.0206057648420061
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2021,24.504236279356,28.1348318376317,0.148161955218104,0.148161955218104
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2021,229.004153120334,244.972385649057,0.0697290084531018,0.0697290084531018
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2022,83.2507599299296,117.432215349573,-0.410584305157257,0.410584305157257
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2022,276.274172177726,295.722889593858,-0.0703964372160755,0.0703964372160755
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2022,237.874121079,240.907456741497,0.0127518523189433,0.0127518523189433
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2022,114.043388677817,117.205120568407,0.0277239384697838,0.0277239384697838
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2022,22.6934760215927,28.1348318376317,0.239776216339072,0.239776216339072
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2022,246.19576174883,267.563484818902,0.0867915959165516,0.0867915959165516
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2023,72.0385937236028,117.465736166744,-0.630594520173954,0.630594520173954
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2023,277.933105371267,295.750394127868,-0.0641063925537038,0.0641063925537038
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2023,239.271265739706,241.742271002819,0.0103272127368648,0.0103272127368648
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2023,113.535773720456,117.232499699187,0.0325600104495088,0.0325600104495088
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2023,20.4128297409895,28.1348318376317,0.378291603595569,0.378291603595569
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2023,262.225587258199,274.82944709266,0.0480649503591395,0.0480649503591395
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2024,60.831863661272,117.494100415571,-0.931456531889438,0.931456531889438
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2024,279.936668497967,308.121122435207,-0.100681536607789,0.100681536607789
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2024,240.726190147694,241.764149020239,0.00431178207866886,0.00431178207866886
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2024,112.74437628407,118.737634755145,0.053157937172617,0.053157937172617
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2024,18.5843430379225,28.1418291402856,0.514276242257281,0.514276242257281
Investor 1,Portfolio 1,B2DS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2024,279.28482826822,276.987262576478,-0.00822660402281497,-0.00822660402281497
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Coal,Coal,Equity,2019,831157.738686399,831157.738686399,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2019,427129.4446427,427129.4446427,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2019,476404.701063946,476404.701063946,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Coal,Coal,Equity,2020,840067.036777351,838460.39337035,0.00191251809279937,-0.00191251809279937
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2020,445907.654293033,440684.0368689,0.0117145722300163,-0.0117145722300163
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2020,489680.294081575,494559.984841843,-0.00996505438190044,0.00996505438190044
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Coal,Coal,Equity,2021,848976.334868302,845763.047878182,0.00378489583059892,-0.00378489583059892
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2021,464685.863943366,437661.303385574,0.0581566229031781,-0.0581566229031781
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2021,502955.887099203,501732.133561351,0.00243312300192125,-0.00243312300192125
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Coal,Coal,Equity,2022,857885.632959254,853065.702564031,0.00561838339522749,-0.00561838339522749
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2022,483464.073593699,436260.499684905,0.0976361564116212,-0.0976361564116212
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2022,516231.480116832,491872.621836683,0.0471859218555136,-0.0471859218555136
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Coal,Coal,Equity,2023,866794.931050205,860368.356705784,0.00741418081048838,-0.00741418081048838
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2023,502242.283244032,427744.315359862,0.148330736717306,-0.148330736717306
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2023,529507.073134461,482180.337599134,0.0893788542902203,-0.0893788542902203
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Coal,Coal,Equity,2024,875704.229141157,867671.011366376,0.009173437226242,-0.009173437226242
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2024,521020.492894364,423019.071998479,0.18809513681788,-0.18809513681788
Investor 1,Portfolio 1,CPS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2024,542782.666152089,478135.444277642,0.119103327917131,-0.119103327917131
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2019,116.652538572977,116.652538572977,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2019,269.669876703865,269.669876703865,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2019,232.880093706314,232.880093706314,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2019,116.007584366611,116.007584366611,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2019,28.1348186724831,28.1348186724831,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2019,194.862550026393,194.862550026393,0,0
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2020,114.883958379969,117.349862153029,-0.0214643002193897,0.0214643002193897
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2020,275.062012518055,284.090221089751,-0.0328224478874675,0.0328224478874675
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2020,234.062501147562,233.699754733571,-0.00154978440464766,-0.00154978440464766
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2020,113.721378451399,117.195936547772,0.0305532534312103,0.0305532534312103
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2020,26.5893628549086,28.1348318376317,0.0581235808904611,0.0581235808904611
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2020,208.509916373838,233.327437831791,0.119023219084976,0.119023219084976
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2021,113.115378186962,117.40498532323,-0.0379224045839148,0.0379224045839148
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2021,280.454148332245,291.730593278416,-0.0402078022850712,0.0402078022850712
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2021,235.24490858881,239.46505596635,0.0179393781691436,0.0179393781691436
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2021,111.435172536188,117.201044712554,0.0517419414816673,0.0517419414816673
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2021,25.0439070373342,28.1348318376317,0.123420231343686,0.123420231343686
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2021,222.157282721282,244.972385649057,0.1026979743734,0.1026979743734
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2022,111.346797993954,117.432215349573,-0.0546528276093684,0.0546528276093684
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2022,285.846284146435,295.722889593858,-0.0345521561594402,0.0345521561594402
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2022,236.427316030057,240.907456741497,0.018949336255505,0.018949336255505
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2022,109.148966620976,117.205120568407,0.0738087972505179,0.0738087972505179
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2022,23.4984512197598,28.1348318376317,0.19730579579531,0.19730579579531
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2022,235.804649068727,267.563484818902,0.134682822733147,0.134682822733147
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2023,109.578217800947,117.465736166744,-0.071980714087952,0.071980714087952
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2023,291.238419960625,295.750394127868,-0.0154923727709172,0.0154923727709172
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2023,237.609723471305,241.742271002819,0.0173921650643761,0.0173921650643761
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2023,106.862760705764,117.232499699187,0.0970379103528435,0.0970379103528435
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2023,21.9529954021853,28.1348318376317,0.281594211732539,0.281594211732539
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2023,249.452015416171,274.82944709266,0.101732718551705,0.101732718551705
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,CoalCap,Equity,2024,107.809637607939,117.494100415571,-0.0898292863468317,0.0898292863468317
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,GasCap,Equity,2024,296.630555774814,308.121122435207,-0.0387369623145496,0.0387369623145496
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,HydroCap,Equity,2024,238.792130912552,241.764149020239,0.0124460470968138,0.0124460470968138
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,NuclearCap,Equity,2024,104.576554790552,118.737634755145,0.135413525459458,0.135413525459458
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,OilCap,Equity,2024,20.4075395846109,28.1418291402856,0.378991770350749,0.378991770350749
Investor 1,Portfolio 1,CPS,PortfolioWeight,GlobalAggregate,Power,RenewablesCap,Equity,2024,263.099381763616,276.987262576478,0.0527856839486593,0.0527856839486593
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Electric,Equity,2019,706.930655015292,706.930655015292,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2019,1470.74387501699,1470.74387501699,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,ICE,Equity,2019,63876.8781656962,63876.8781656962,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Coal,Coal,Equity,2019,831157.738686399,831157.738686399,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2019,427129.4446427,427129.4446427,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2019,476404.701063946,476404.701063946,0,0
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Electric,Equity,2020,760.18171856828906,1355.86663591703,0.783608580420273,0.783608580420273
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2020,2804.65387656574,1712.8214284564,-0.389293116427711,-0.389293116427711
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,ICE,Equity,2020,64232.721171818,63715.2075614053,0.00805685328243177,-0.00805685328243177
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Coal,Coal,Equity,2020,831614.691964318,838460.39337035,-0.00823181874031271,0.00823181874031271
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2020,442317.043758026,440684.0368689,0.00369193751896081,-0.00369193751896081
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2020,484933.295216843,494559.984841843,-0.0198515748865932,0.0198515748865932
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Electric,Equity,2021,797.02421960634,2176.22822173463,1.73044177102861,1.73044177102861
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2021,4431.02126213601,1802.53229252238,-0.593201615183977,-0.593201615183977
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,ICE,Equity,2021,64719.7613460275,63830.7125093029,0.013736899182481,-0.013736899182481
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Coal,Coal,Equity,2021,832071.645242238,845763.047878182,-0.0164545958442782,0.0164545958442782
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2021,457504.642873352,437661.303385574,0.0433729794809348,-0.0433729794809348
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2021,493461.88936974,501732.133561351,-0.0167596411592662,0.0167596411592662
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Electric,Equity,2022,833.866720644392,2786.98301501009,2.34224036768895,2.34224036768895
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2022,6057.38864770628,1927.68323691002,-0.681763322609326,-0.681763322609326
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,ICE,Equity,2022,65206.801520237,63865.5472254724,0.0205692391513534,-0.0205692391513534
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Coal,Coal,Equity,2022,832528.598520156,853065.702564031,-0.0246683466254255,0.0246683466254255
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2022,472692.241988678,436260.499684905,0.0770728585485147,-0.0770728585485147
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2022,501990.483522637,491872.621836683,0.0201554850501423,-0.0201554850501423
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Electric,Equity,2023,870.709221682443,3228.54471048051,2.7079482220736,2.7079482220736
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,Hybrid,Equity,2023,7683.75603327654,2160.86136339392,-0.718775380941854,-0.718775380941854
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Automotive,ICE,Equity,2023,65693.8416944465,63521.3527065554,0.0330699032337879,-0.0330699032337879
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Coal,Coal,Equity,2023,832985.551798075,860368.356705784,-0.0328730850716443,0.0328730850716443
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Gas,Equity,2023,487879.841104005,427744.315359862,0.123258886056993,-0.123258886056993
Investor 1,Portfolio 1,NPSRTS,PortfolioWeight,Global,Oil&Gas,Oil,Equity,2023,510519.077675534,482180.337599134,0.0555096593166113,-0.0555096593166113
